u_11,u_20,u_02,u_21,u_12,u_30,u_03,eta_11,eta_20,eta_02,eta_21,eta_12,eta_30,eta_03,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,caracter
-1846.603550296,29986.674556213,21183.838264300,-24637.887585636,6105.782944108,27704.515037988,2288.462106447,-0.007183858,0.116657425,0.082411674,-0.004256803,0.001054925,0.004786639,0.000395388,0.199069099,0.001379203,0.000175969,0.000049034,0.000000004,0.000001306,0.000000001,x
-1972.229205176,30762.809611830,40640.850277264,-16814.682859495,19736.728048626,10127.092377024,-36266.711081350,-0.006738494,0.105106958,0.138857153,-0.002469992,0.002899225,0.001487619,-0.005327396,0.243964111,0.001320705,0.000056322,0.000080044,0.000000005,0.000002324,0.000000002,x
1815.583333333,23087.916666667,22745.159909910,-18025.754129130,-33474.896771771,-4143.013888889,-15452.630924844,0.009209801,0.117116694,0.115378013,-0.004339463,-0.008058641,-0.000997376,-0.003720018,0.232494707,0.000342305,0.000623705,0.000146967,0.000000037,0.000002718,0.000000024,x
5133.426433915,15780.842892768,20606.413965087,350.205782302,9447.468523206,9574.284600220,12419.569405662,0.031924095,0.098138960,0.128148544,0.000108758,0.002933962,0.002973346,0.003856964,0.226287504,0.004977167,0.000046438,0.000050623,-0.000000001,0.000002416,0.000000002,x
3335.713924051,12247.883544304,26192.318987342,2441.881051113,-667.008601186,12341.480737061,-17337.456792181,0.021379355,0.078499494,0.167872578,0.000787466,-0.000215099,0.003979922,-0.005591041,0.246372072,0.009815856,0.000084650,0.000037248,-0.000000002,-0.000000751,-0.000000001,x
4385.622166247,15510.589420655,19287.934508816,2644.169876086,-1953.113997297,1776.368544943,-627.658953486,0.027825963,0.098411826,0.122378383,0.000842002,-0.000621944,0.000565662,-0.000199870,0.220790208,0.003671533,0.000013343,0.000000416,-0.000000000,0.000000006,0.000000000,x
4070.390109890,11634.975274725,18284.956043956,2063.951485328,10423.817956768,154.928163869,226.872237653,0.030720853,0.087813785,0.138003834,0.000816481,0.004123570,0.000061288,0.000089749,0.225817620,0.006294124,0.000157090,0.000018334,-0.000000001,-0.000000372,0.000000001,x
2230.883597884,11505.219576720,17693.989417989,4804.060524621,6036.416757650,2447.422384592,18320.857030878,0.015613250,0.080521399,0.123834645,0.001729334,0.002172950,0.000881007,0.006595023,0.204356044,0.002851132,0.000033765,0.000078622,0.000000004,0.000004185,-0.000000001,x
-748.687619048,35066.198095238,36613.569523810,41680.294904308,-22468.050782766,-65153.101721542,4627.771421314,-0.002716327,0.127224301,0.132838347,0.006599827,-0.003557682,-0.010316606,0.000732780,0.260062649,0.000061031,0.000363666,0.000246263,0.000000073,0.000000327,-0.000000010,x
5631.863523573,15223.364764268,21039.513647643,-20935.447561404,-14657.043581328,69.229956468,13899.149271285,0.034677041,0.093734736,0.129546476,-0.006421251,-0.004495560,0.000021234,0.004263101,0.223281212,0.006092469,0.000735977,0.000024677,0.000000002,0.000000789,0.000000002,x
3651.076726343,12249.606138107,24861.959079284,15008.250253465,1079.809753992,9670.971631530,-13706.972704260,0.023881821,0.080125105,0.162622949,0.004964645,0.000357195,0.003199103,-0.004534189,0.242748054,0.009087260,0.000381978,0.000012833,0.000000000,-0.000000882,0.000000001,x
2196.484536082,13112.667525773,26051.278350515,28980.639866086,6505.776224891,9952.941399192,15439.893931343,0.014590316,0.087101894,0.173047603,0.009773017,0.002193915,0.003356388,0.005206729,0.260149497,0.008238174,0.000591807,0.000255199,-0.000000036,0.000021490,-0.000000092,x
3314.079518072,15300.110843373,27007.383132530,-28619.915534911,-9914.796974888,10575.497366817,24901.190698214,0.019242732,0.088837920,0.156814534,-0.008157331,-0.002825944,0.003014259,0.007097410,0.245652454,0.006101951,0.001128695,0.000001159,-0.000000000,0.000000059,0.000000000,x
2687.581818182,27696.836363636,22601.709090909,28245.106005509,-4416.840881542,-664.260495868,6888.381046832,0.010968602,0.113036777,0.092242461,0.005181198,-0.000810212,-0.000121850,0.001263584,0.205279239,0.000913645,0.000209249,0.000042404,-0.000000003,-0.000001109,0.000000002,x
1.264705882,18442.813725490,17847.676470588,-6295.655997694,3767.485870819,-2711.404748173,-14169.272491350,0.000007597,0.110791605,0.107216434,-0.001872365,0.001120473,-0.000806388,-0.004214025,0.218008039,0.000012782,0.000019339,0.000037143,-0.000000000,-0.000000132,0.000000001,x
2093.338775510,28129.926530612,20750.048979592,-16140.693744273,-1374.455943357,6709.345139525,-5727.123898375,0.008718612,0.117159211,0.086422528,-0.003036911,-0.000258607,0.001262379,-0.001077572,0.203581739,0.001248800,0.000068686,0.000017937,-0.000000001,-0.000000633,0.000000000,x
4776.185840708,21684.431415929,23952.141592920,-2614.410486334,-27954.284517189,19453.712066333,-28751.384916593,0.023377838,0.106138066,0.117237752,-0.000601905,-0.006435796,0.004478746,-0.006619309,0.223375817,0.002309296,0.000588951,0.000055976,0.000000009,0.000001858,-0.000000006,x
9737.000000000,30334.409177820,31646.000000000,753.523900574,-53302.078393882,9305.545123187,-33498.000000000,0.035597688,0.110900157,0.115695228,0.000120460,-0.008520987,0.001487605,-0.005355064,0.226595385,0.005091774,0.000764411,0.000076870,0.000000003,0.000005137,0.000000018,x
-301.065326633,12935.929648241,25189.296482412,-24965.484255448,-9213.389005328,8839.476174844,-6737.576222823,-0.001900617,0.081664160,0.159019321,-0.007900095,-0.002915491,0.002797170,-0.002132043,0.240683481,0.005998270,0.000598445,0.000100658,-0.000000021,0.000007775,-0.000000012,x
1065.328358209,19197.990049751,17893.664179104,-29412.356501077,-9385.434469444,-17276.092769980,872.576297616,0.006592215,0.118796503,0.110725379,-0.009077467,-0.002896605,-0.005331880,0.000269301,0.229521882,0.000238972,0.000767619,0.000145292,0.000000035,0.000001831,-0.000000034,x
5960.500860585,33051.755593804,39235.769363167,17860.026510764,30358.907163446,-3586.875012220,-5690.465758781,0.017657552,0.097913431,0.116233123,0.002195037,0.003731177,-0.000440835,-0.000699371,0.214146554,0.001582768,0.000188422,0.000013063,0.000000000,0.000000190,0.000000001,x
6641.745958430,18252.101616628,29553.635103926,-1069.282901931,-80382.420920693,21144.494685021,-124519.518137064,0.035424723,0.097350253,0.157628635,-0.000274077,-0.020603516,0.005419729,-0.031916679,0.254978888,0.008653127,0.005486775,0.001266792,0.000003283,0.000117825,0.000000613,x
-4658.257240204,37030.851788756,43274.231686542,-34873.387962933,2182.944626476,44207.115190281,-60475.417144316,-0.013519084,0.107470062,0.125589451,-0.004177331,0.000261485,0.005295377,-0.007244086,0.233059513,0.001059375,0.000048310,0.000161327,-0.000000011,0.000005236,0.000000009,x
-1012.412698413,13087.822751323,18739.904761905,7757.783992609,13918.416981608,-10861.423392402,-32987.785336357,-0.007085557,0.091597539,0.131154676,0.002792596,0.005010261,-0.003909824,-0.011874728,0.222752215,0.001765588,0.000768911,0.000083696,0.000000020,0.000003498,0.000000008,x
2430.912500000,17784.937500000,17137.597500000,-22727.229687500,13062.255437500,-41248.064062500,33678.838012500,0.015193203,0.111155859,0.107109984,-0.007102259,0.004081955,-0.012890020,0.010524637,0.218265844,0.000939703,0.001645052,0.000089295,-0.000000015,-0.000001565,0.000000031,x
4537.876712329,7042.520547945,14572.739726027,-4760.801088384,-1714.577031338,-16131.366485269,41426.064927754,0.094615974,0.146838484,0.303845619,-0.006707640,-0.002415721,-0.022727982,0.058366465,0.450684103,0.060459970,0.006400239,0.003300840,0.000000260,-0.000171851,-0.000015169,x
10186.842729970,13739.905044510,50565.020771513,-50328.322588031,-232916.141482271,-30249.471070450,-289300.232475409,0.089697389,0.120982883,0.445236119,-0.024140024,-0.111718433,-0.014509185,-0.138763112,0.566219002,0.137322647,0.107215329,0.042470843,0.002347567,0.010816133,0.001643914,x
5751.734177215,7773.063291139,14121.983122363,-2453.927201837,12044.050365860,-9996.932542862,54469.518702487,0.102400509,0.138387069,0.251419522,-0.002837859,0.013928415,-0.011561013,0.062991605,0.389806591,0.054719792,0.007958814,0.003624078,0.000016862,0.000466702,-0.000009721,x
9484.559139785,17450.094623656,42753.849462366,-17557.908613713,-67117.160087871,2720.181486877,-41850.929355994,0.043864304,0.080703409,0.197728521,-0.003765654,-0.014394653,0.000583399,-0.008975791,0.278431930,0.021391186,0.001920969,0.000353095,0.000000191,0.000027552,0.000000219,x
-7767.658947368,19593.524210526,42181.065263158,-8581.257068143,134770.853017175,-4781.827598891,-226125.508893073,-0.034427297,0.086841105,0.186952090,-0.001745086,0.027407029,-0.000972433,-0.045984930,0.273793194,0.014763165,0.008581697,0.002976942,0.000013847,0.000331863,-0.000005887,x
9097.221238938,6944.159292035,18835.862831858,-9696.806092881,5556.837653693,-6035.607643512,71775.436760906,0.178111466,0.135957383,0.368781088,-0.012628670,0.007236967,-0.007860495,0.093476996,0.504738471,0.181101655,0.018130707,0.006536841,0.000069046,0.001485835,-0.000017231,x
27235.369369369,41641.181981982,67835.927927928,-134225.023196171,-124688.002856908,-117876.553507022,-51261.667559449,0.088419347,0.135187670,0.220228644,-0.018496989,-0.017182732,-0.016244074,-0.007064156,0.355416313,0.038503891,0.003591537,0.001770723,0.000004335,0.000262734,0.000001071,x
152.072139303,14572.012437811,27962.818407960,-20387.407910696,50440.494814484,7890.966040444,-2956.785797380,0.000941017,0.090171112,0.173032960,-0.006292118,0.015567333,0.002435371,-0.000912546,0.263204072,0.006869628,0.002282233,0.000376005,-0.000000015,-0.000023042,-0.000000348,x
2265.548856549,32430.403326403,41548.561330561,4663.928056156,-36904.964289574,-108820.931513953,-11922.432103941,0.009792268,0.140172299,0.179583254,0.000919156,-0.007273143,-0.021446170,-0.002349645,0.319755554,0.001936777,0.000026222,0.000826845,-0.000000027,-0.000030816,-0.000000119,x
6247.052631579,18558.947368421,26386.512585812,-10608.787667108,-31083.505239070,9190.686980609,12711.870376868,0.032712391,0.097183037,0.138171706,-0.002657432,-0.007786215,0.002302207,0.003184241,0.235354743,0.005960473,0.000782948,0.000030352,-0.000000005,-0.000001599,0.000000001,x
28732.911290323,38945.917338710,45085.709677419,-180681.159306713,-186851.765868889,-97036.897803394,-76898.356919875,0.116792856,0.158306441,0.183263323,-0.032976813,-0.034103034,-0.017710577,-0.014035015,0.341569764,0.055185131,0.014364143,0.004894762,0.000040619,0.001126118,0.000005886,x
3350.688421053,18889.397894737,54312.286315789,-37023.621269806,29217.008279226,4138.339864820,-119645.188148478,0.014850697,0.083720323,0.240719275,-0.007529131,0.005941577,0.000841574,-0.024331070,0.324439598,0.025530844,0.000291468,0.001061084,0.000000394,0.000139304,0.000000439,x
16604.436293436,28442.849420849,71737.492277992,-108772.659620460,-135796.434698349,-105077.117544460,-290397.905621558,0.061882039,0.106001884,0.267353991,-0.017811289,-0.022236374,-0.017206152,-0.047552032,0.373355875,0.041352050,0.002485140,0.005828077,0.000022140,0.001076488,-0.000001335,x
8068.875226040,36325.996383363,40516.195298373,-28374.604050241,84085.069850788,-111474.114581325,129346.517447165,0.026385343,0.118786551,0.132488564,-0.003945636,0.011692465,-0.015501053,0.017986303,0.251275115,0.002972490,0.003447603,0.000211646,-0.000000047,-0.000003141,-0.000000175,x
11345.403669725,42633.889908257,58439.053211009,-89138.945863143,-427999.169144010,-19584.192913054,-230622.644147806,0.038196797,0.143536369,0.196747928,-0.012855123,-0.061723660,-0.002824323,-0.033259115,0.340284296,0.008667451,0.033278459,0.006292965,0.000028587,0.000346236,0.000086465,x
4240.841463415,35719.146341463,24741.713414634,2883.274538965,35368.020672218,-118578.033908388,68998.132584771,0.017519505,0.147560754,0.102211454,0.000536999,0.006587157,-0.022084699,0.012850635,0.249772208,0.003284291,0.001877431,0.000419403,-0.000000274,-0.000011776,0.000000251,x
-16303.435754190,40221.545623836,43069.631284916,119289.029940804,-26205.501524088,-139178.746286877,72691.224680878,-0.056536714,0.139479436,0.149355969,0.017851092,-0.003921541,-0.020827503,0.010877930,0.288835405,0.012883146,0.001903321,0.001437872,0.000000823,0.000162896,0.000002232,x
4626.406779661,16254.364406780,51890.779661017,-37821.827348463,-3056.043378340,7259.754596380,48331.604711291,0.020766333,0.072960196,0.232919688,-0.007814254,-0.000631400,0.001499916,0.009985647,0.305879884,0.027312001,0.001128979,0.000005469,0.000000000,0.000000790,0.000000000,x
4254.571428571,11561.836734694,24407.500000000,-7524.298833819,15354.142857143,1004.129112870,15102.321428572,0.027687496,0.075241024,0.158836813,-0.002473152,0.005046734,0.000330046,0.004963963,0.234077837,0.010054646,0.000372690,0.000035114,-0.000000003,-0.000000415,0.000000002,x
4712.626593807,35066.309653916,58687.009107468,-2693.607347023,8665.292391200,-99942.554145474,-111547.542828324,0.015635736,0.116344371,0.194714049,-0.000381420,0.001227022,-0.014152057,-0.015795346,0.311058420,0.007119712,0.000532675,0.000428744,-0.000000199,0.000020493,0.000000048,x
-719.555276382,15281.771356784,18018.937185930,11311.222898412,442.425746825,12922.637155627,-12309.893538042,-0.004542532,0.096473393,0.113753044,0.003579331,0.000140002,0.004089248,-0.003895351,0.210226437,0.000381125,0.000227598,0.000017986,0.000000000,-0.000000283,0.000000001,x
1589.585365854,11829.875338753,17177.512195122,5319.164716769,-3939.437173640,3949.140972819,-12059.875074361,0.011674307,0.086881525,0.126155890,0.002033656,-0.001506150,0.001509860,-0.004610806,0.213037416,0.002087634,0.000151083,0.000006642,0.000000000,0.000000260,-0.000000000,x
22886.297071130,28000.217573222,48774.117154812,-121804.048230948,-90036.225573783,-88054.430279583,56876.470650023,0.100165863,0.122547826,0.213468414,-0.024383272,-0.018023849,-0.017627124,0.011385783,0.336016241,0.048399354,0.008474463,0.001439927,0.000003011,0.000085457,0.000004029,x
4097.583170254,31786.293542074,61136.731898239,42022.068807181,-307524.068860795,-51559.340206264,-230113.884252895,0.015692277,0.121730131,0.234131808,0.007119101,-0.052098697,-0.008734843,-0.038984375,0.355861939,0.013619127,0.025415440,0.004716115,-0.000025270,-0.000180158,0.000045026,x
-2478.728421053,30397.545263158,24579.629473684,28507.210052077,-47224.680740166,-69293.644640443,26321.818716897,-0.010986054,0.134725962,0.108940186,0.005797232,-0.009603621,-0.014091570,0.005352811,0.243666148,0.001147680,0.000361592,0.000685786,0.000000144,0.000022882,-0.000000310,x
8546.770873786,31574.046601942,43101.293203883,-43583.875090961,-137917.849573003,-72914.283427279,-86826.178919785,0.032224605,0.119046269,0.162508411,-0.007241154,-0.022914079,-0.012114194,-0.014425558,0.281554679,0.006042658,0.003259995,0.001696426,0.000000868,0.000064903,0.000003894,x
3994.323607427,13016.010610080,18558.870026525,4516.763531721,5708.502571607,9011.399995778,28961.214375673,0.028103509,0.091578852,0.130577644,0.001636718,0.002068563,0.003265419,0.010494540,0.222156496,0.004680135,0.000039831,0.000175619,0.000000011,0.000011904,0.000000010,x
2633.089947090,3933.248677249,20851.883597884,8418.116682064,45851.420117018,6314.398533076,90528.130455474,0.073712661,0.110110262,0.583742997,0.017141958,0.093368048,0.012858120,0.184344015,0.693853259,0.246062193,0.089087670,0.051880596,0.003317724,0.020194119,0.001197102,x
2959.888655462,37184.644957983,19747.686974790,-42526.760283525,61156.031221311,-124742.349224984,23043.308955935,0.013063558,0.164115550,0.087157011,-0.008602901,0.012371487,-0.025234607,0.004661519,0.251272562,0.006605243,0.004815841,0.000180994,0.000000153,0.000014187,-0.000000072,x
-4512.488151659,19057.383886256,36456.682464455,24949.210507401,-90885.686148110,-32800.605152624,21519.439006311,-0.025339099,0.107013454,0.204716215,0.006819863,-0.024843591,-0.008966041,0.005882336,0.311729669,0.012114109,0.004511230,0.001304437,-0.000000856,-0.000052391,-0.000003046,x
28305.513207547,31204.318867925,66773.879245283,-155263.470758277,-168390.730964758,-84396.960598077,42345.955343541,0.100767224,0.111086931,0.237714059,-0.024009307,-0.026039252,-0.013050800,0.006548205,0.348800990,0.056650563,0.010407916,0.001832922,0.000004311,0.000120234,0.000006746,x
897.290140845,10830.523943662,15926.574647887,-12014.553398135,3557.873072803,-1493.150359056,23778.932529260,0.007119938,0.085939488,0.126376311,-0.005059840,0.001498372,-0.000628829,0.010014320,0.212315799,0.001837911,0.000660984,0.000025303,0.000000003,0.000001085,0.000000001,x
-7295.753363229,28963.742152466,18837.677130045,46196.282088920,30662.058114984,-60398.835066058,-26553.461320356,-0.036677559,0.145607906,0.094701669,0.010996890,0.007299013,-0.014377766,-0.006320974,0.240309574,0.007972418,0.002861267,0.000071973,0.000000020,0.000006294,0.000000026,x
4407.028806584,21741.522633745,42379.127572016,-43514.444004132,43501.543396163,-669.790953277,80237.333570425,0.018658355,0.092048649,0.179423562,-0.008356853,0.008354376,-0.000128632,0.015409403,0.271472210,0.009026912,0.002273252,0.000117401,-0.000000027,0.000002764,0.000000054,x
1312.658415842,16425.215346535,19661.990099010,-12827.254607392,10413.889520635,-9498.652766886,16659.990197040,0.008042462,0.100634836,0.120466070,-0.003910032,0.003174385,-0.002895400,0.005078335,0.221100906,0.000652003,0.000436744,0.000001443,0.000000000,0.000000036,0.000000000,x
-1564.241982507,12479.743440233,18466.851311953,-27207.593953199,32881.438932758,802.353441168,15373.712959737,-0.013295837,0.106076069,0.156965646,-0.012486906,0.015090913,0.000368240,0.007055755,0.263041715,0.003296866,0.003998130,0.000268483,0.000000062,-0.000006195,-0.000000271,x
-399.427299703,10621.744807122,14921.982195846,-7852.303119689,-866.245938592,-81.037483820,2703.419401421,-0.003517045,0.093526797,0.131391332,-0.003766364,-0.000415496,-0.000038870,0.001296698,0.224918129,0.001483201,0.000160112,0.000006306,-0.000000000,0.000000207,-0.000000000,x
-12730.318339100,46624.221453287,50676.207612457,79967.436405216,-2365.072185440,-110582.077920523,78915.914536465,-0.038105142,0.139558379,0.151687024,0.009956199,-0.000294459,-0.013767819,0.009825281,0.291245403,0.005955111,0.000567743,0.000589055,-0.000000097,0.000044747,0.000000327,x
-1384.368421053,23718.026315789,35636.491228070,-69099.188827332,-56186.724838411,28207.319252077,-15372.776238846,-0.006657666,0.114064069,0.171382018,-0.015561836,-0.012653819,0.006352574,-0.003462105,0.285446087,0.003462645,0.003831996,0.000401616,0.000000092,0.000015276,-0.000000490,x
7168.390070922,30806.387706856,19141.276595745,-70023.823633956,17796.997786832,-101469.588238911,39205.794175343,0.040062763,0.172171016,0.106976938,-0.019028077,0.004836106,-0.027573061,0.010653672,0.279147954,0.010670368,0.006359266,0.000587100,0.000001133,0.000059644,-0.000000050,x
-2788.010752688,17950.378494624,64928.494623656,-52140.493120592,19179.339461209,734.217199676,-231674.023817783,-0.012894026,0.083017128,0.300282089,-0.011182599,0.004113403,0.000157468,-0.049687250,0.383299217,0.047869087,0.000408901,0.003723379,0.000004164,0.000814442,0.000001942,x
3642.568681319,12068.931318681,19504.931318681,200.721274605,750.885868252,12381.913340780,17811.265230648,0.027491914,0.091089024,0.147211473,0.000079404,0.000297044,0.004898175,0.007045978,0.238300497,0.006172951,0.000062402,0.000077761,-0.000000004,0.000005405,0.000000004,x
3650.062344140,16475.640897756,22369.107231920,-36507.140907084,-22357.776624524,-3644.879347765,36379.674280633,0.022699252,0.102459816,0.139110498,-0.011337489,-0.006943328,-0.001131937,0.011297904,0.241570314,0.003404297,0.002441043,0.000065211,-0.000000010,-0.000002361,0.000000024,x
-3894.428961749,8926.702185792,24846.308743169,-33144.994863985,-14256.319418316,13188.896921377,103971.086117830,-0.029072449,0.066639062,0.185481119,-0.012933475,-0.005562944,0.005146426,0.040570454,0.252120181,0.017504264,0.006776515,0.000763976,0.000001695,0.000092090,0.000000385,y
1870.533783784,13195.574324324,47538.727477477,-52830.859538593,-15854.907079378,7374.236943024,-31524.290550686,0.009488545,0.066936401,0.241146860,-0.012718335,-0.003816860,0.001775251,-0.007589058,0.308083261,0.030709414,0.001109200,0.000416558,-0.000000215,0.000072690,-0.000000184,y
-2467.565432099,12515.841975309,31598.804938272,-58767.845547935,-12306.201286389,13138.802645938,94877.620204237,-0.015043837,0.076304478,0.192646273,-0.017803370,-0.003728091,0.003980322,0.028742612,0.268950751,0.014440681,0.006979034,0.000119731,0.000000106,0.000013749,0.000000027,y
-2496.758949881,13606.109785203,25184.377088305,-53864.590108281,11486.985742847,8176.118534298,85548.857821498,-0.014221604,0.077500753,0.143450864,-0.014988850,0.003196473,0.002275161,0.023805601,0.220951617,0.005158433,0.004783107,0.000107674,0.000000001,0.000000408,0.000000077,y
1442.901408451,8740.049295775,38682.863849765,-943.418237122,-31677.149441249,3631.831184289,2155.710463092,0.007950921,0.048160910,0.213156912,-0.000251872,-0.008457112,0.000969620,0.000575528,0.261317822,0.027476549,0.000695618,0.000056167,-0.000000011,-0.000009310,-0.000000001,y
3423.286783042,16238.044887781,25828.887780549,-57097.730822569,-24159.784827209,7576.377771283,12765.696133731,0.021288965,0.100982238,0.160626413,-0.017732008,-0.007502951,0.002352885,0.003964456,0.261608651,0.005370308,0.003885426,0.000216069,-0.000000017,0.000015761,-0.000000197,y
-2305.065671642,9610.997014925,19252.555223881,-44526.408563155,9404.280267320,8968.931361105,37868.864388505,-0.020539681,0.085640428,0.171553176,-0.021677323,0.004578398,0.004366452,0.018436151,0.257193604,0.009068514,0.007054700,0.000090516,0.000000058,-0.000003589,-0.000000043,y
-5190.860465116,27483.633720930,46814.232558140,-104516.396700920,97395.234180639,7791.147444564,-54028.160086532,-0.019495750,0.103222589,0.175824141,-0.017280654,0.016103247,0.001288182,-0.008932971,0.279046731,0.006791322,0.004052209,0.000989616,0.000001686,0.000063481,0.000001041,y
1218.800000000,11582.523076923,23235.900000000,-40677.206153846,-7047.341538461,7653.597159763,32942.160000000,0.008013149,0.076150711,0.152767258,-0.013542212,-0.002346193,0.002548027,0.010967068,0.228917969,0.006126938,0.002753813,0.000006672,-0.000000001,0.000000488,0.000000000,y
731.322580645,25964.869070209,42380.451612903,52636.357776825,-11090.011446410,29238.882298932,47554.351716961,0.002633224,0.093489945,0.152596422,0.008255802,-0.001739424,0.004586002,0.007458710,0.246086367,0.003521311,0.000395715,0.000255049,-0.000000081,0.000014588,-0.000000002,y
-2161.234090909,12370.888636364,59810.997727273,-49980.120051653,-21852.492427686,19341.661952479,-229926.957737604,-0.011163399,0.063899218,0.308941104,-0.012307380,-0.005381078,0.004762797,-0.056618479,0.372840322,0.060544012,0.000825008,0.004751156,0.000006632,0.001162142,-0.000006670,y
1101.174528302,12451.122641509,37860.959905660,-59733.285733357,-80778.531439124,11410.644446422,86389.631330101,0.006125259,0.069259093,0.210600747,-0.016136218,-0.021821335,0.003082446,0.023337105,0.279859840,0.020127538,0.009846070,0.000402999,-0.000000769,-0.000045609,-0.000000231,y
-3054.096774194,16170.055913979,50946.129032258,-77927.673465141,3856.018383628,8611.183091687,-53777.737773153,-0.014124624,0.074783471,0.235616275,-0.016713189,0.000827002,0.001846845,-0.011533740,0.310399745,0.026665211,0.001490812,0.000805038,-0.000000843,0.000131444,0.000000260,y
-8552.503562945,27792.142517815,33186.712589074,63768.857160589,-73066.325229490,5303.870346026,80401.658724561,-0.048253528,0.156804253,0.187240608,0.017534904,-0.020091484,0.001458437,0.022108525,0.344044860,0.010239984,0.004740967,0.001918792,0.000004383,0.000179842,0.000003779,y
2579.561797753,33409.460674157,33362.831460674,-64353.829440727,46287.170180533,-16581.235197576,25968.596136852,0.009046142,0.117162047,0.116998525,-0.009766102,0.007024372,-0.002516308,0.003940899,0.234160572,0.000327358,0.001661306,0.000054256,0.000000014,-0.000000952,0.000000008,y
-3261.176623377,11004.249350649,23513.958441558,-33468.744995783,-12170.599892056,10109.251300388,66268.341049080,-0.022001529,0.074240171,0.158636927,-0.011507675,-0.004184660,0.003475899,0.022785275,0.232877098,0.009059081,0.003541198,0.000127687,0.000000086,0.000011395,0.000000007,y
2446.796703297,32085.049450549,29526.280219780,-79492.325685304,21870.254679387,18657.764400435,43395.868735660,0.008207532,0.107626056,0.099042924,-0.011411523,0.003139585,0.002678416,0.006229695,0.206668980,0.000343125,0.001682789,0.000060700,0.000000017,-0.000000930,0.000000008,y
256.149425287,13766.735632184,27546.445977011,-41604.604016382,-22480.701677897,9636.267406527,81893.455611045,0.001353676,0.072753260,0.145575088,-0.010541884,-0.005696220,0.002441663,0.020750380,0.218328348,0.005310348,0.003124682,0.000114806,0.000000058,0.000006638,-0.000000037,y
1490.193069307,15639.237623762,25764.938118812,-75779.721840996,-22392.500171551,1096.478678561,41467.369755417,0.009130190,0.095819268,0.157857919,-0.023099341,-0.006825731,0.000334231,0.012640175,0.253677187,0.004182236,0.007146984,0.000151534,0.000000053,0.000006652,-0.000000148,y
-2816.932530120,11873.937349398,29279.773493976,-46676.426424735,-31763.378586152,13707.443298011,124969.809005661,-0.016356119,0.068944331,0.170008846,-0.013303851,-0.009053290,0.003906935,0.035619258,0.238953177,0.011284127,0.006670050,0.000524462,0.000000940,0.000055165,-0.000000280,y
-3676.392857143,1984.872448980,14154.750000000,-6491.856778426,3368.752551020,3102.656757601,21697.017857143,-0.095699523,0.051667858,0.368459756,-0.012070597,0.006263671,0.005768907,0.040342227,0.420127615,0.136990701,0.006030093,0.000944068,0.000001143,0.000077120,0.000001941,y
219.125907990,11388.523002421,29473.215496368,-53369.176339194,-8968.822113045,3475.343878430,87646.325041479,0.001284676,0.066767836,0.172793506,-0.015396265,-0.002587380,0.001002588,0.025284745,0.239561342,0.011248044,0.005185287,0.000100294,0.000000068,0.000010021,-0.000000025,y
-332.727923628,17476.229116945,26101.198090692,-45636.751038101,1440.947790227,-29021.734827211,68563.787344570,-0.001895227,0.099545053,0.148673100,-0.012699296,0.000400971,-0.008075851,0.019079182,0.248218153,0.002427932,0.003355313,0.000099607,-0.000000054,-0.000000523,-0.000000020,y
3529.672371638,13243.168704156,28817.882640587,-71173.259808346,-13011.130397355,-9766.202987787,106282.191366622,0.021100259,0.079167202,0.172272300,-0.021038200,-0.003845978,-0.002886805,0.031416097,0.251439502,0.010449443,0.009010895,0.000153031,-0.000000012,-0.000000090,-0.000000179,y
5599.278538813,20074.203196347,33051.415525114,-85431.455474239,-53048.061841913,7768.467525698,4578.094284939,0.029186623,0.104638160,0.172282769,-0.021278084,-0.013212477,0.001934862,0.001140248,0.276920929,0.007983229,0.005949941,0.000532717,0.000000479,0.000045343,-0.000000818,y
7136.586633663,16045.452970297,28877.235148515,-70475.582504166,-38958.796429272,-3857.580813156,36868.424897069,0.043724798,0.098308088,0.176926497,-0.021482522,-0.011875506,-0.001175876,0.011238314,0.275234586,0.013828286,0.006915199,0.000275282,0.000000380,0.000018243,0.000000001,y
1285.891634981,22037.150190114,48938.268060837,-61131.496667583,3327.739305180,2794.748066331,-41690.225245412,0.004647644,0.079649663,0.176879339,-0.009633867,0.000524427,0.000440431,-0.006570068,0.256529002,0.009540012,0.000499981,0.000263498,-0.000000093,0.000025148,0.000000022,y
4756.739219713,30998.303901437,30583.852156058,-66921.305668110,4730.925610008,-39117.134903802,94524.442393399,0.020056328,0.130701331,0.128953835,-0.012786215,0.000903907,-0.007473854,0.018060165,0.259655166,0.001612079,0.003286828,0.000070979,-0.000000033,-0.000002753,-0.000000009,y
1308.544629349,15007.715582451,151912.744326778,-312.309538796,41141.627594005,3852.659748559,-121438.086766262,0.002994923,0.034348808,0.347689272,-0.000027802,0.003662502,0.000342971,-0.010810637,0.382038080,0.098218124,0.000228380,0.000133516,0.000000022,0.000031261,-0.000000006,y
-967.686274510,12547.098039216,18513.232492997,-42681.774482342,7215.984401604,3125.710880430,32473.691421667,-0.007592733,0.098447991,0.145259927,-0.017724416,0.002996574,0.001298011,0.013485316,0.243707919,0.002421956,0.004502526,0.000036413,0.000000012,0.000000531,0.000000009,y
